"GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined_pvalue","adjusted_pvalue","gene"
3.1739654823229e-22,0.944219085866688,1.20952468066938e-20,0.99998411059145,4.28742336133191e-10,0.976945689133721,3.2014374838895e-05,0.258126959360484,0.000268929441451486,4.883868439221e-25,5.55e-17,7.52986796788111e-13,"Apod"
8.99893463730836e-23,0.536974561824594,2.37204085874287e-23,0.999967641686477,1.93277380241255e-15,0.95340777188361,5.21955133575966e-11,0.94966109642565,4.82777145947097e-09,2.55820520585538e-16,1.11022302462516e-16,7.52986796788111e-13,"S100a5"
6.5537294895899e-16,0.0941454834411287,6.67915160883036e-15,0.967838306932328,3.75599554621008e-07,0.976820699199881,0.000333162390646963,0.180726210959042,0.001348268678262,2.10402223939389e-22,2.22044604925031e-16,7.52986796788111e-13,"Gpsm1"
8.93373258977524e-14,0.0850719974019103,1.09008441146921e-12,0.999258674245363,1.06964832751064e-05,0.938022009338676,0.00254095687933627,0.0373862359894491,0.00475712421070535,3.36892487297107e-20,2.22044604925031e-16,7.52986796788111e-13,"Cpne4"
4.31202379492905e-12,0.605205374548133,2.1069563519102e-11,0.714602088450095,2.11559501292876e-05,0.970992979769572,0.00268096487400791,0.158179673373227,0.0107555742462561,2.12163925085051e-18,2.22044604925031e-16,7.52986796788111e-13,"Gja1"
2.69239388349509e-27,0.473400197287782,3.5202551415125e-26,0.99998690420506,4.12609484441561e-14,0.999819831273868,1.94413176565709e-08,0.86332294311061,1.22083614483797e-06,8.54656015438013e-28,5.55e-17,7.52986796788111e-13,"Apoe"
7.33358783690367e-22,0.246527021566203,3.35690405307447e-22,0.999792192944217,1.13561195363228e-14,0.999711519298043,5.86588568992395e-11,0.342218630434179,2.73638731909092e-09,6.06059672718234e-18,5.55e-17,7.52986796788111e-13,"Omp"
8.83307436371727e-22,0.232827775562164,7.6853612212247e-21,0.999954997217229,8.43731967217082e-13,0.976166443118436,2.34185588462276e-09,0.217536353126219,4.2497948699907e-08,1.14006347979138e-16,1.11022302462516e-16,7.52986796788111e-13,"Kif5b"
1.12711982867684e-15,0.0264166854461794,5.68689376784645e-14,0.999862637598235,6.90147008720659e-06,0.997642213546122,0.0026982368356091,0.818872024806521,0.00776324022271884,1.33377675202833e-21,2.22044604925031e-16,7.52986796788111e-13,"Ncdn"
1.04809601643275e-18,0.0724256584131509,6.6216592009037e-17,0.991818544947391,9.30271612287016e-07,0.999447334085443,0.00531257443846439,0.646641544904636,0.0155885462384284,2.13061895531055e-25,1.11022302462516e-16,7.52986796788111e-13,"Glul"
3.93067755102092e-17,0.39128634101717,4.8366311160505e-17,0.999063366318544,1.844172373092e-08,0.96389857586098,0.00033280481727099,0.747466208570398,0.00235487665511853,2.96587752817829e-18,1.11022302462516e-16,7.52986796788111e-13,"Sash1"
9.84427887714935e-20,0.158506880427994,1.12383866937959e-16,0.998388957651339,8.64637164229166e-07,0.943285234030707,0.00181456782575854,0.028526659430443,0.016010553877046,9.73446594691521e-28,1.11022302462516e-16,7.52986796788111e-13,"Sparcl1"
1.40643776542461e-14,0.108635565974538,1.51049969581017e-13,0.988733662847551,4.49829213463836e-06,0.987838316475795,0.0016076454017187,0.638280944339613,0.00361762238452377,6.70766304334194e-21,2.22044604925031e-16,7.52986796788111e-13,"Calm2"
2.69024855470047e-21,0.441994588365109,6.88941656886264e-21,0.99988925716154,1.65652974659397e-12,0.987676491685147,1.17319840874301e-08,0.260298782077994,1.03329731053294e-07,6.20957015867423e-20,5.55e-17,7.52986796788111e-13,"Scd1"
4.94799286353813e-12,0.343531447938832,3.980107953445e-11,0.999583002931668,3.64868098109299e-05,0.95398571259874,0.00581262887066929,0.255436785347833,0.0186100140460374,4.44541279213129e-18,2.22044604925031e-16,7.52986796788111e-13,"Grb2"
3.76063872650657e-16,0.537989611095212,7.8121909367135e-15,0.999725650309234,1.36049137942587e-06,0.898417833016128,0.00189552401366405,0.0991233575550835,0.0182296180376264,4.61753007381849e-23,2.22044604925031e-16,7.52986796788111e-13,"Mbp"
8.70493812723082e-15,0.191598750126579,2.2334303955889e-13,0.998640550459021,7.13820144838624e-06,0.959036277203438,0.00716249267469119,0.433920095318432,0.0428937270744796,3.36406442517411e-20,2.22044604925031e-16,7.52986796788111e-13,"Nrgn"
7.36504360260998e-22,0.565654908055115,2.29570903711507e-21,0.99638281339493,5.0303885252955e-14,0.96931998546758,1.61600757639932e-10,0.108053365425452,4.92241825222014e-09,5.42497432379601e-16,1.11022302462516e-16,7.52986796788111e-13,"Mcf2l"
4.43887096162409e-17,0.372434910092488,5.20752826373047e-15,0.999993083234753,4.23620879636948e-06,0.748756564105258,0.0279683669387624,0.0154346179248799,0.052993495602837,5.42503825453958e-19,2.22044604925031e-16,7.52986796788111e-13,"Kctd12"
1.22591104021317e-09,0.249537308615035,1.04473177243204e-08,0.968084416834664,0.0045956783528686,0.96157499534949,0.233014260269256,0.468008655711829,0.339356159490851,1.84458147770997e-20,2.22044604925031e-16,7.52986796788111e-13,"Nrsn1"
7.88495056745482e-19,0.204526208864217,4.84052362347056e-18,0.999295909631383,1.16344251307182e-09,0.884576954287008,2.90990967243992e-06,0.637861149840013,2.71307547491425e-05,4.11466070568794e-22,5.55e-17,7.52986796788111e-13,"Igfbp5"
1.00148728954617e-15,0.287515006531522,2.24486900787439e-15,0.990230909372478,2.31827083777433e-08,0.991801771159953,3.012360439599e-05,0.294901503911353,0.000281312696251803,3.2229974744905e-17,7.7715611723761e-16,2.55309585785969e-12,"Timp3"
1.32257070535685e-14,0.255482161411366,1.70110424877466e-13,0.990681046534441,1.16783408379994e-06,0.711960413412097,0.000719334454176995,0.413336905876497,0.00228216849730098,5.41661008405546e-17,8.88178419700125e-16,2.74618714122723e-12,"Nr2f2"
6.00861526681834e-11,0.0938765633043104,5.46126118516933e-11,0.955519165139091,1.58251187548353e-05,0.945124054804872,0.00155070413776619,0.418205495732483,0.00315715474573903,3.78710972577134e-17,8.88178419700125e-16,2.74618714122723e-12,"Ppia"
6.3413246222662e-10,0.196464075466341,7.11038155430502e-09,0.994381880970149,0.00106223703650013,0.760970234316201,0.0484951270851594,0.0392182876865452,0.051583281039897,1.08475603160092e-16,1.55431223447522e-15,4.41616580818973e-12,"Ube2ql1"
1.60378810943413e-11,0.276300321245275,3.13278153261337e-11,0.984387897319769,1.09398435150111e-05,0.727474197931744,0.00182974882891243,0.0368664899658924,0.00481240688002622,9.48260470220213e-17,1.55431223447522e-15,4.41616580818973e-12,"Meis2"
5.13552715362447e-14,0.439769257885685,2.82093431155534e-13,0.98345173770428,1.37337897927429e-06,0.959654628194366,0.000876281521911146,0.332203377104211,0.00207027190516841,1.7122330372653e-16,1.55431223447522e-15,4.41616580818973e-12,"Fmo1"
1.64233669515092e-10,0.151482537889394,2.13176928463456e-09,0.813009798403667,0.000479980381649937,0.98762577874621,0.0307296282816913,0.189289592966518,0.107530842329398,2.1295704143617e-16,2.33146835171283e-15,6.12743005886326e-12,"Ctxn1"
8.18168551335258e-14,0.549627304156742,2.13438242650368e-12,0.971526354241308,5.70529156517138e-06,0.998228566032821,0.00115046505673672,0.499382068584125,0.00629533833516282,2.10576877457378e-16,2.33146835171283e-15,6.12743005886326e-12,"Tubb2b"
9.26095716076832e-10,0.323403518306181,2.93144277438364e-09,0.70875107961707,0.000801729288031232,0.425364999923177,0.143661817574166,0.156342596985148,0.277295678012937,1.97539337694141e-16,2.33146835171283e-15,6.12743005886326e-12,"Ptgds"
3.16312620958044e-16,0.282549629190449,1.06940100562268e-15,0.998280943098508,4.98801024782056e-10,0.970101189215065,7.38402117963874e-07,0.0484164308145212,2.27714122141845e-05,2.58333772413984e-12,2.77555756156289e-15,7.1166435062291e-12,"Trak2"
2.92331822510438e-11,0.181074580422514,3.35157965182972e-11,0.968570023752123,1.57983926939237e-05,0.976982273828055,0.00197776639430494,0.995602983216468,0.00479089645351497,3.0999147308886e-16,3.77475828372553e-15,9.44819147398416e-12,"Syn1"
4.94411645592835e-16,0.0714705570565516,4.10115893603618e-15,0.999306760134308,1.28231396007961e-08,0.913554326144863,1.06932400038859e-05,0.0784947753767494,3.61480723329694e-05,2.22161782851623e-14,4.44089209850063e-15,1.06102685001961e-11,"Lpar1"
3.01173768949119e-11,0.756439530066612,3.84663512489211e-11,0.998771978176275,2.82376154382895e-05,0.681187081000277,0.0170736694641976,0.319383080211372,0.0543766939482428,4.70103562563013e-16,4.44089209850063e-15,1.06102685001961e-11,"Id3"
1.48936293351512e-11,0.333729937302153,8.437914582853e-12,0.986450977569453,9.52794212463258e-07,0.971052434423665,8.71333202212105e-05,0.712054266081585,0.000945645454715595,7.91472369362985e-16,7.99360577730113e-15,1.86740725603452e-11,"Ablim3"
2.22905812332929e-09,0.113317684346422,3.06451779992915e-08,0.929135857938184,0.00570204082973096,0.994314874200849,0.183282093382782,0.356445018591431,0.203305618169662,9.64516043157925e-16,9.32587340685131e-15,2.13128002047418e-11,"Egr1"
3.33850524582521e-12,0.0771484823122225,2.34695968501328e-12,0.95184410669324,2.78709313597648e-07,0.978871391710917,1.81899783782998e-05,0.284530338081493,6.52549347384765e-05,1.43487981035459e-15,1.43218770176645e-14,3.20339808548474e-11,"Synpr"
2.48940066851864e-12,0.467074957607857,1.41191124182831e-11,0.983699275129212,3.25655333071915e-05,0.95894071604934,0.0299100876041275,0.387434614338025,0.0813198043155029,2.20433882317394e-15,2.20934381900406e-14,4.73997505039373e-11,"Nrxn3"
1.16665460006795e-12,0.132518645125671,4.50279900242793e-10,0.999991445224739,0.000176034655777214,0.358493553215767,0.0108265741394485,0.000322526460142484,0.0189907042234536,2.22202360303259e-15,2.19824158875781e-14,4.73997505039373e-11,"Cck"
4.79339129105466e-11,0.244796917437208,8.98208231633661e-11,0.869475380080588,2.36597565668991e-05,0.925885580366405,0.00409616379739598,0.74285732166643,0.0145883867091587,2.57430899599625e-15,2.56461518688411e-14,5.39213845179967e-11,"Gprin1"
2.04325489933402e-13,0.514588653936786,2.82468706342157e-15,0.97096655271653,7.03934374246397e-11,0.973513554687667,3.33797439657962e-07,0.20726390892584,4.69633225936768e-05,9.06951752441462e-10,2.80886425230165e-14,5.78987788942074e-11,"Ccnd1"
2.0497202770205e-09,0.72432386056707,6.03091112945136e-09,0.999042884243093,0.000721121926198039,0.352373158296672,0.057417244481107,0.0431535554015046,0.0738905810848949,2.91671798305005e-15,2.98649993624167e-14,6.0376508638616e-11,"Npy"
1.28153133923578e-12,0.792860880081776,4.52159019061193e-12,0.998679806749375,1.58107396201872e-06,0.357937327196131,0.000328443257128156,0.0578738745789968,0.000815451362255036,3.9176418444454e-15,3.96349619791181e-14,7.86160837740946e-11,"Frzb"
4.88312375399958e-14,0.764516658202236,7.11646042823432e-15,0.998673436057198,3.70935192591135e-10,0.974326167093869,1.45076302181508e-07,0.084096695400803,3.87777850836355e-06,3.55878949715515e-14,5.30686605770825e-14,1.03312577359317e-10,"Vtn"
5.61881331773837e-11,0.561704660991229,6.63003322897619e-11,0.979030420661546,2.86831964261215e-06,0.850639796204647,0.000189940820525307,0.179476365483941,0.000486764782772101,7.12647058610803e-15,7.14983627858601e-14,1.36660258282526e-10,"Ahcyl2"
1.52850224655161e-13,0.338677796866834,8.94958618060207e-15,0.939364804724129,1.10865218920115e-09,0.979924305215705,7.84341226620154e-07,0.0953682120198199,7.1765804225331e-06,1.30236436930921e-12,8.37108160567368e-14,1.57145655251119e-10,"Igfbp4"
7.73377504613164e-10,0.832968903697476,4.97305403467555e-09,0.794506903904627,0.000283777147768499,0.606992582553751,0.0199840872523066,0.114651159366155,0.0642367901494591,1.05612999002599e-14,1.0547118733939e-13,1.91167768667327e-10,"Abl2"
1.42911422577912e-13,0.379447412664397,1.12992020684006e-14,0.906039886267806,5.35761155412298e-10,0.998506756425503,2.29527796189581e-07,0.83727368754222,1.76020832058823e-06,9.77836151261212e-12,1.04805053524615e-13,1.91167768667327e-10,"Vamp2"
5.30186760117835e-12,0.0354369125054596,5.08654120718889e-11,0.98813979541915,9.28960603824543e-06,0.947331782720165,0.000906333481546384,0.012758350574428,0.00144819332015079,1.26136817248908e-14,1.25677246387568e-13,2.23930615871936e-10,"Hpcal4"
1.15420045428454e-08,0.706213545101446,3.56034460465129e-09,0.980508199389319,2.32671997614576e-05,0.439267742165103,0.0012903942076169,0.739199093135741,0.00750478962943363,1.45221955091025e-14,1.45772283133283e-13,2.55406846580554e-10,"Tspan3"
1.02856413390231e-08,0.126953276695041,6.54571603807859e-08,0.799558476543894,0.00484525922569033,0.906524902666669,0.238962214061828,0.371209991637532,0.272056636270471,1.56440349669445e-14,1.56319401867222e-13,2.69396456608258e-10,"Gda"
5.18607550801025e-14,0.154683655676315,8.13148172719942e-14,0.989246521021382,5.26916492609587e-07,0.891015103147245,0.000641036826906515,0.842288348679648,0.00165693625630614,8.72011736265734e-14,2.32480701356508e-13,3.94188588118576e-10,"Ptn"
2.93494589346541e-13,0.541422874775715,3.28651548432978e-14,0.996818779547002,8.74371686289406e-09,0.94453319373086,1.27755853523054e-05,0.548528239771069,0.000198701512956335,1.77479200350862e-12,2.90878432451791e-13,4.85377679643892e-10,"Vim"
1.00954883331508e-12,0.815386049280692,1.44644175095993e-12,0.986056971095085,9.07041579700038e-07,0.96320207787533,0.000487242782634713,0.308191570047756,0.00110819992640838,4.44508927398332e-14,4.13891143580258e-13,6.79852954150066e-10,"Foxd3"
1.67845804273423e-09,0.0224444315557309,1.82774733218359e-09,0.994402419023167,9.05577575770598e-05,0.998747962912816,0.00776534272452597,0.55765745168073,0.0198242433431014,4.21059444429998e-14,4.21440660147709e-13,6.81603648452598e-10,"Kcnj4"
1.25455100181264e-08,0.11626223982792,9.03835744666656e-08,0.996687475512387,0.0015749182031129,0.813061352697501,0.0542227290843199,0.0858361741617865,0.167332410292874,4.97348288724583e-14,4.9782400424192e-13,7.92940732581323e-10,"Rcn2"
1.66588737323765e-10,0.347480338295344,8.65596184363507e-10,0.963688201374793,3.33327614391103e-05,0.969610100545855,0.00356157011851568,0.144616275427127,0.0268792668066677,5.68960217475223e-14,5.6887827781793e-13,8.92592796634409e-10,"Necab2"
1.24045044655038e-11,0.337652166203821,9.56127220277055e-12,0.958158672815795,4.11813614133602e-07,0.879055749612552,3.41897827601422e-05,0.29562336666957,7.89992926235587e-05,6.21725298780793e-14,6.15063555642337e-13,9.50867297649928e-10,"Mest"
4.26590810803254e-08,0.464821291530302,3.40042704656071e-08,0.780493409006458,0.000596492402394468,0.209800172224787,0.0249572484197637,0.806852004326387,0.034784303483328,6.44075971180874e-14,6.44151398887516e-13,9.81403704665966e-10,"Rragd"
1.37469590518229e-11,0.278948209658854,3.94896443642985e-11,0.996263624571067,2.49324478522883e-05,0.999673022160497,0.00895949781816743,0.839140801828533,0.02778354376714,6.69700727242194e-14,6.65134614052931e-13,9.98896149187749e-10,"Snap25"
5.42665254401101e-10,0.257998723268044,2.45418355402041e-09,0.942809965319719,0.000262242637292402,0.999618767524135,0.0199189524897672,0.277328367575464,0.0299223537546196,6.93258179232749e-14,6.93445301180873e-13,1.02383196433281e-09,"Gpm6b"
7.19311791829718e-10,0.415843272403184,3.36186462104983e-09,0.946112498582473,0.000325867789581197,0.922025489915154,0.024798708961058,0.164299712304989,0.0497831531086591,7.01302162053448e-14,7.01216862353249e-13,1.02383196433281e-09,"Igf1"
1.72825358481807e-11,0.21971172054945,8.0074056759997e-12,0.958155046260525,1.39555168477973e-06,0.961604284097168,0.000285936066724231,0.816551178251936,0.000589434014078413,8.46425566598031e-14,8.33999536098418e-13,1.20102425576466e-09,"Nsg2"
7.22727678474817e-11,0.43237531039505,4.4267877207001e-11,0.963966982109719,3.61527102404597e-06,0.969924447800004,0.000529840005083722,0.674422834082386,0.00354853571000775,1.09020291150406e-13,1.08646425189818e-12,1.54344994996231e-09,"Aplp1"
5.17439736502767e-09,0.614659340620353,6.88810406772865e-10,0.99600956196223,9.26738873458917e-06,0.995933834213257,0.000479197622520256,0.93593977361656,0.00100070417442423,1.79534884417011e-13,1.79489756391149e-12,2.5158644256925e-09,"S100b"
1.87438267821416e-09,0.0330657565711632,2.42374960852572e-09,0.988532220296176,0.000114395659753953,0.818861225212592,0.00436590356072147,0.921174757571036,0.0083862502046237,1.84699938506039e-13,1.84674497916149e-12,2.55447798494064e-09,"Camk2n1"
3.5290713950496e-13,0.699826687527289,4.75204254927861e-13,0.924302036284975,1.1831133415021e-08,0.943428754610527,6.37725059131465e-07,0.297294157183666,1.93386832823616e-06,8.63432559332942e-10,2.02482475231136e-12,2.76442967009395e-09,"Atf5"
4.31655686348007e-11,0.148235066717306,3.9314570009628e-11,0.951261619965139,1.0895495597832e-06,0.959067811193667,3.95707409218723e-05,0.306454134831441,0.000141595447703052,2.19116170450222e-13,2.16815454479047e-12,2.92216316531234e-09,"Epas1"
3.74005521330197e-10,0.0401054526310129,2.15563216764005e-09,0.910004875830081,0.000257792293733633,0.226229735923196,0.0144432262473899,0.714951005165378,0.028701930806065,2.27927874529728e-13,2.2779556019259e-12,3.03128655690793e-09,"Icam5"
2.03042788309285e-09,0.182092827615163,4.73668431389396e-09,0.982911141193837,6.98867714460057e-05,0.99533095104586,0.00216272011635121,0.0116549166489585,0.0057435610429412,2.71329075962042e-13,2.7130520052765e-12,3.56514305591527e-09,"Gm13889"
1.30611026129017e-10,0.771533268757393,6.46605418113798e-10,0.994140126697232,0.000192895554945991,0.277113085344765,0.0578667935897742,0.106594085204373,0.155374427339194,2.89366014592238e-13,2.88613577481556e-12,3.74576535708899e-09,"Prkca"
1.49769279285908e-07,0.416216180584515,4.10790023106501e-08,0.964414468723293,0.000140926081477857,0.892893094172663,0.0106904778170916,0.617275422308291,0.0631504549399911,3.00619340983784e-13,3.00615088377754e-12,3.81004515077223e-09,"Camk2a"
2.07817837831365e-08,0.605594098036213,9.55689734175037e-09,0.939702243874758,0.000313711020286473,0.881415132062778,0.0586791091587387,0.674005256312335,0.201246403457483,3.0079716198769e-13,3.00814928522186e-12,3.81004515077223e-09,"Slc7a11"
2.42196208113723e-11,0.228151923421314,1.70995847505882e-11,0.793961315201267,4.17911162668868e-06,0.967841183181811,0.00152767795712938,0.581998167440932,0.00510732460484423,3.65675434619294e-13,3.52773366074643e-12,4.41339735466628e-09,"Grin1"
7.20154809813315e-12,0.67717754893221,3.76035328962047e-13,0.992156413003382,3.20616116705801e-10,0.875091129551285,4.01626681738497e-08,0.326484641611073,1.05236096429292e-06,1.02740717732697e-09,3.56847884575018e-12,4.41339735466628e-09,"Igfbp7"
1.00471251709308e-10,0.423614860616885,1.98755198285843e-10,0.990241155197367,8.15211047593832e-06,0.808230880995058,0.000244065815406713,0.938492852926313,0.000233958286134095,3.97247521548735e-13,3.94884125398676e-12,4.82703061647062e-09,"Prdx6"
7.39961449193894e-11,0.0567276056435094,1.24369011005607e-09,0.955425474028947,0.00148798771325281,0.912309335877219,0.123128332835375,0.895605329196733,0.128918915060385,4.13008587408838e-13,4.10571576736629e-12,4.96110544076239e-09,"Atp1a1"
5.04833478036333e-10,0.261822904963648,8.73941704201097e-11,0.722926363997668,4.93888933343126e-07,0.819190871330781,2.90064006935628e-05,0.143738103737439,0.000149125163671924,5.26899518230489e-13,5.23225907045344e-12,6.25050917346553e-09,"Dynll1"
6.03400436904459e-12,0.918721570386555,6.78184753524765e-13,0.995526510256525,1.43055282563449e-09,0.976712323819485,2.18835181603762e-07,0.164290426729296,4.70571399193202e-06,4.15553391873509e-12,5.31463761888062e-12,6.27758324061603e-09,"Unc13c"
3.33196961139919e-05,0.842854746164428,2.01397016004109e-05,0.901215235613546,0.00903013091562739,0.812695408093561,0.127944304458732,0.266422464073651,0.266677042710846,5.98413313085107e-13,5.98454619193944e-12,6.99032782842254e-09,"Tnfrsf19"
1.47320682426843e-07,0.203342208748948,9.80438794565208e-08,0.953386584114949,0.000875499464154824,0.916995789499071,0.035385223605226,0.833045079164302,0.0583548431415178,6.16799813039785e-13,6.16828810251491e-12,7.12577470728171e-09,"Stxbp1"
3.80047260830594e-08,0.253800936418196,1.50061924420923e-08,0.931972774004629,2.86687668883783e-05,0.778488063896789,0.00119472910356348,0.164746362713164,0.0121214534478799,7.2377189557644e-13,7.23721083062401e-12,8.26974706515774e-09,"Fkbp1a"
1.01480910784777e-07,0.12581130628649,1.59094166135547e-08,0.85019154821005,1.99927454702082e-05,0.777064198025017,0.000134728782504418,0.283651681022729,0.000209817759037878,8.10953830650447e-13,8.10940203876953e-12,9.166735766299e-09,"C1qtnf4"
7.09766340900096e-12,0.304603747118053,1.34135791744811e-12,0.986631955394388,1.01652562909681e-06,0.876549719531028,0.00342461279268943,0.251199043945889,0.0293882609352848,4.82155382550466e-12,9.14246456318324e-12,1.02245513776549e-08,"Psd"
1.07568528940216e-11,0.521159983941268,6.9238169141688e-12,0.887740324805741,1.74705537533461e-06,0.963378518498164,0.000521227597277594,0.788405472807195,0.0014568981787127,1.29415661279407e-12,9.90008075518745e-12,1.09552920944151e-08,"Ahnak"
5.06810938822497e-09,0.663853702745708,7.32492836379269e-11,0.995010805247662,2.26861891974052e-07,0.920767709830771,4.83282124087953e-05,0.869366815115159,0.000755204233042504,1.14518145632441e-12,1.12734266366488e-11,1.23450695047042e-08,"Lamp1"
2.47507240209922e-08,0.608419282617995,2.59903712142224e-08,0.898581859934855,0.000452417356802146,0.614332221290874,0.0242440650229129,0.4616571890417,0.0299364139683503,1.23070502777139e-12,1.23056009826428e-11,1.32003541359445e-08,"Laptm4a"
1.54194925089829e-09,0.0720025949561885,9.61762311054588e-09,0.905213768009618,0.000698397795465478,0.894852625771104,0.0387113769974224,0.309014562585069,0.104462694005015,1.22691736593668e-12,1.22579724148864e-11,1.32003541359445e-08,"Msi2"
4.83844030163584e-06,0.291519902353251,1.50050370825488e-05,0.831667137793885,0.0133665122850328,0.180402763911776,0.0928931370864391,0.274515393601946,0.11016408393716,1.6423365990932e-12,1.64238622701873e-11,1.73918640531705e-08,"Mt2"
6.73307546287018e-09,0.131114550777816,9.49759128091172e-08,0.982554142100303,0.00164277527280068,0.917265558205013,0.0353159671823999,0.00199322119556685,0.0555901014085525,1.65477345921141e-12,1.65438773791493e-11,1.73918640531705e-08,"Dpf1"
2.27586115616773e-05,0.227315088454465,2.88381209822065e-05,0.981024234714547,0.0270363958865981,0.825816937662639,0.257527083995875,0.541771163953895,0.244310926536465,1.88695017653283e-12,1.88693505265292e-11,1.96401322546798e-08,"AI593442"
9.67938926563406e-09,0.234032600564147,1.27559103680913e-07,0.984297542500074,0.00137007735506852,0.994562731930392,0.0359256043280588,0.0112702882161989,0.077874834759445,1.98254474606813e-12,1.98212557478428e-11,2.04286572946609e-08,"Tyro3"
5.03464747783046e-10,0.876377536923949,4.74490267069022e-11,0.998039056739078,2.5432202365499e-07,0.954354204466194,3.61275802036188e-05,0.146884303634291,0.000291808098149771,2.34917654926396e-12,2.22842855279737e-11,2.27441818582519e-08,"Tmem132b"
4.41995287075271e-09,0.179872267774788,5.07578218846326e-08,0.875380580867748,0.00188941714097778,0.93212410559353,0.0466533037831322,0.0971157671557737,0.0381609095800154,2.84518499177529e-12,2.84321455268355e-11,2.87398914559437e-08,"Arf3"
2.1061689204271e-11,0.582053574802947,1.5986368843365e-11,0.99177637682766,1.99060991091289e-07,0.757173100229274,5.95131487539613e-05,0.00502157080607511,0.000928132799264122,4.39804678414042e-12,2.96376256869735e-11,2.96731012983885e-08,"Agt"
2.71020838319645e-07,0.263847655489411,7.88965699794915e-08,0.981833267172884,0.000373324212002415,0.861766047330853,0.0205138215542579,0.788350429633711,0.0359285874405053,3.23583283049265e-12,3.23567839188854e-11,3.20898962457384e-08,"Scamp1"
5.6101210935585e-11,0.286379155524009,3.92556948462832e-12,0.989440672827946,6.98342423382303e-09,0.691798693191252,3.75658565794899e-06,0.570447353356932,0.000206587335084601,6.38564194855849e-09,3.66484620428764e-11,3.60064915430487e-08,"Tshz1"
4.47087660758388e-12,0.226369569813229,2.46120693858602e-11,0.999837684694871,2.71563327789084e-07,0.690684616744692,3.74010022452448e-05,0.00374114885491619,0.000441205443558739,1.31065142178395e-09,3.77264885997874e-11,3.67224340088593e-08,"Apc"
2.3274869355276e-07,0.0360724781223046,7.75739770504262e-07,0.993891843910232,0.00411031595730185,0.860278177752597,0.0709883351909698,0.0785573830279737,0.0821376959398627,4.3705279894981e-12,4.37041514089742e-11,4.16056669316583e-08,"2010300C02Rik"
9.55012371965122e-10,0.00813021764235297,2.24976070733692e-08,0.984244979674138,0.00179770166640097,0.881704120599205,0.027539650233509,0.441436754326059,0.026246511301499,4.35537337989414e-12,4.33479918626745e-11,4.16056669316583e-08,"Mapk1"
1.31552795981872e-07,0.531091778942036,6.89342339559588e-07,0.955105440769897,0.00754444831878667,0.95032757792942,0.365873744452747,0.724332018705828,0.480335426808517,4.41196567309655e-12,4.41183756194619e-11,4.16056669316583e-08,"Psd3"
1.24488807561213e-07,0.831993382420633,2.26462424841486e-06,0.992161762326562,0.0079677273211113,0.60609963901752,0.197335590107972,0.0834907163458257,0.373949054444812,4.43279492474986e-12,4.43263203919741e-11,4.16056669316583e-08,"Aqp4"
