FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
2.06038606487568e-09,4,Sp7,0.019941576328228423,485165195.4097903,-160.82086253759144,0.14878764652050905,4.5753082213854406e-10,SE,262,12.753400829858737,2.1752258592730166e+18,0.00029015541076660156,343.91510309022726,-160.82181917039853,0.0009566328070889085,0.9753257785706079,0.975325837683484
2.06038606487568e-09,4,Acad11,0.019941576328228423,485165195.4097903,-167.80977589145687,0.11798103532577794,4.631636700310717e-10,SE,262,1.1998585600594782,2.0464842296816387e+17,0.0004410743713378906,357.8929297979581,-167.81073252285358,0.0009566313967184215,0.9753257967535046,0.975325837683484
0.49210561470495345,4,Rsbn1l,0.019941576328228423,1.0316997718678702,-483.5924065959762,1.4336140649083702,2.1221477966027757,SE,262,61.815852472412075,1158.3131329512032,0.0007848739624023438,989.4581912069967,-483.5995312700193,0.007124674043154755,0.932732218433318,0.975325837683484
2.0603860648756804e-09,4,Galnt14,0.019941576328228423,485165195.4097903,-347.6532965752199,0.5084772474312592,2.247596728000764e-09,SE,262,12.978736887174811,2.2136592799299592e+18,0.0002968311309814453,717.5799711654842,-347.65425320803206,0.0009566328121763945,0.9753257785050186,0.975325837683484
0.9999545852200483,4,Gm3219,0.019941576328228423,4.5399929762484854e-05,-297.8634416650041,0.4180622759889195,0.7297479378410514,SE,262,42.86177167336083,15049897164.571362,0.0002899169921875,618.0002613450525,-298.12340397880337,0.25996231379929213,0.6101460468987185,0.975325837683484
2.06038606487568e-09,4,Optn,0.019941576328228423,485165195.4097903,-300.4891554411606,0.43996765251619924,1.5952395841749166e-09,SE,262,5.453955653709447,9.302291625227987e+17,0.00028705596923828125,623.2516888973656,-300.4901120736379,0.0009566324772549706,0.9753257828229195,0.975325837683484
0.9999545852200483,4,Crtc2,0.019941576328228423,4.5399929762484854e-05,-317.0929474791012,0.5409805246834316,0.9274506777207402,SE,262,6.9203038583030665,2429900989.8369365,0.0009198188781738281,656.4592729732468,-317.88270772163844,0.789760242537227,0.3741726327297077,0.975325837683484
2.06038606487568e-09,4,Tlk2,0.019941576328228423,485165195.4097903,-456.74253592726336,1.2168944903332715,6.995345502742734e-09,SE,262,0.5728660599983771,9.77082963385634e+16,0.0011799335479736328,935.7584498695711,-456.74349255774996,0.0009566304865984421,0.9753258084870369,0.975325837683484
0.9999545852200484,4,G6pc3,0.019941576328228423,4.5399929762484854e-05,-448.65529751925635,1.1552312503445177,3.020471190924573,SE,262,35.90975392016225,12608860590.81219,0.0003819465637207031,919.5839730535571,-449.14865123476807,0.4933537155117165,0.4824350907634062,0.975325837683484
2.06038606487568e-09,4,Map10,0.019941576328228423,485165195.4097903,-190.5742018976457,0.2099893647440125,6.078184323426751e-10,SE,262,0.6714626843594272,1.1452498153558618e+17,0.0005159378051757812,403.4217818103358,-190.57515852835695,0.0009566307112436334,0.975325805590845,0.975325837683484
0.4930883161988007,4,Wdr34,0.019941576328228423,1.027651433290533,-194.57840959799967,0.1362414061040705,0.13634553532048352,SE,262,37.048405946515565,694.1540748373317,0.0003139972686767578,411.4301972110437,-194.61314525802817,0.03473566002850248,0.8521506552322679,0.975325837683484
0.9999545852200484,4,Ulk2,0.019941576328228423,4.5399929762484854e-05,-604.8698891787005,3.4880421427004524,17.039451858131336,SE,262,695.1282564689844,244077842973.76114,0.000293731689453125,1232.0131563724453,-605.1205903425581,0.25070116385757046,0.6165817986265881,0.975325837683484
2.06038606487568e-09,4,Bax,0.019941576328228423,485165195.4097903,-399.36711890002107,1.0176960232040548,4.679396527594727e-09,SE,262,87.87890259324533,1.4988665686553129e+19,0.00029087066650390625,821.0076158150865,-399.3680755332149,0.0009566331938231087,0.9753257735847232,0.975325837683484
0.5068275309432331,4,Gnpat,0.019941576328228423,0.9726954168549515,-516.4786949056014,2.2688637999582815,4.018620596080913,SE,262,33.572719847758236,629.027622845357,0.0007429122924804688,1055.2307678262473,-516.6279592772946,0.1492643716932207,0.6992393444856919,0.975325837683484
2.06038606487568e-09,4,Ctla2a,0.019941576328228423,485165195.4097903,-386.3181707552071,0.7913563700600388,3.59417807335759e-09,SE,262,4.3499039432182185,7.41921599491258e+17,0.0002968311309814453,794.9097195254586,-386.3191273875698,0.0009566323626586382,0.9753257843003277,0.975325837683484
2.06038606487568e-09,4,Pcif1,0.019941576328228423,485165195.4097903,-371.7950955061424,0.7653962504888597,3.26916460132877e-09,SE,262,2.1611474779594957,3.6860629901587034e+17,0.0002949237823486328,765.8635690273292,-371.7960521380571,0.0009566319147324975,0.9753257900751185,0.975325837683484
2.06038606487568e-09,4,Cdk5rap1,0.019941576328228423,485165195.4097903,-190.54373310776054,0.2283849286634767,6.243196515187269e-10,SE,262,3.9415201337059105,6.722674707760518e+17,0.00028967857360839844,403.3608442305655,-190.54468974006994,0.0009566323093963547,0.9753257849870001,0.975325837683484
2.06038606487568e-09,4,Cobl,0.019941576328228423,485165195.4097903,-301.79554072638393,0.3905860519870318,1.522692544846753e-09,SE,262,1243.4473518811978,2.1208294717155023e+20,0.0002911090850830078,625.8644594678123,-301.7964973597523,0.0009566333683892481,0.9753257713341683,0.975325837683484
0.9999545852200484,4,Ubxn1,0.019941576328228423,4.5399929762484854e-05,-519.3059720391725,2.447009134739068,8.553944386167945,SE,262,28.00603904791164,9833658087.467196,0.0007243156433105469,1060.8853220933893,-519.916470023932,0.6104979847594905,0.4346003716807524,0.975325837683484
2.06038606487568e-09,4,Igflr1,0.019941576328228423,485165195.4097903,-375.21660523678156,0.7298694846929916,3.214229129365493e-09,SE,262,1.2576502335326034,2.1450539714050294e+17,0.0012233257293701172,772.7065884886075,-375.21756186822586,0.000956631444296363,0.975325796140116,0.975325837683484
0.9999545852200483,4,Cdc42bpa,0.019941576328228423,4.5399929762484854e-05,-528.991116621437,2.1841370759059355,7.680760526728746,SE,262,99.46649840918815,34925307889.42315,0.0002868175506591797,1080.2556112579182,-529.4615114781506,0.4703948567135967,0.4928055720734711,0.975325837683484
2.06038606487568e-09,4,Exoc5,0.019941576328228423,485165195.4097903,-574.0993700290273,2.728374305302664,2.500166933024026e-08,SE,262,1.7208507035541591,2.935090804607475e+17,0.00028967857360839844,1170.472118073099,-574.1003266607587,0.0009566317313556283,0.9753257924392655,0.975325837683484
