FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.10953717143596375,4,'slc17a8',155.73736765099608,6.784073227806566,-2649.871546458188,-4.047878923543456,0.0831622788154128,SE,3585,6.416274421924655e-05,0.005972679554827693,0.0007791519165039062,5332.481147928511,-2916.792914142413,266.92136768422506,0.0,0.0
0.5844718252092445,4,'htr3a',155.73736765099608,0.5932983627056527,-946.0985721000118,-4.402729607151707,0.22226892026804224,SE,3585,0.0004845114305156669,0.009499512361915877,0.0008058547973632812,1924.9351992121585,-1157.7593034886986,211.66073138868683,0.0,0.0
0.11828838920957319,4,'gad1',155.73736765099608,6.220434137093119,-2222.3667577633446,-4.754323698024297,0.0959091169129733,SE,3585,0.00022856747982250922,0.018856602016665492,0.0009400844573974609,4477.471570538824,-2310.496833792369,88.13007602902462,0.0,0.0
0.5113000976311403,4,'foxj1',155.73736765099608,0.7976321132939932,-836.1297362052281,-5.104153269012812,0.19571832549397,SE,3585,0.0005034520285748696,0.009437629295764536,0.0007810592651367188,1704.9975274225912,-1235.1271444457961,398.997408240568,0.0,0.0
0.1883293231981431,4,'ctss',155.73736765099608,3.596649895981381,-2089.697977302642,-4.709764743677246,0.11643137816547319,SE,3585,0.00013833186966115803,0.005828049379490709,0.0010018348693847656,4212.134009617419,-2434.8092483603305,345.11127105768855,0.0,0.0
0.3828824769709118,4,'mog',155.73736765099608,1.345050659006751,-1557.8894227832689,-5.261009067837968,0.18675070581435332,SE,3585,0.0007245145940800851,0.01483812663687756,0.0007469654083251953,3148.5169005786724,-1797.1438536725668,239.25443088929796,0.0,0.0
0.1427536436300189,4,'mfge8',155.73736765099608,5.0113495896548566,-3273.962686739753,-4.876040599539086,0.13945180014710368,SE,3585,0.00018155725581018016,0.011266816106114158,0.0008549690246582031,6580.663428491641,-3451.0130683728094,177.05038163305653,0.0,0.0
0.11219103655454199,4,'lyve',155.73736765099608,6.603856368108989,-2624.5405664544946,-4.602305780534993,0.09727273266494754,SE,3585,7.596958962598796e-05,0.006809033357940522,0.0008058547973632812,5281.8191879211245,-2903.581890463567,279.04132400907247,0.0,0.0
0.29817628725287454,4,'slc17a7',155.73736765099608,1.9642247953100491,-3433.7688262658435,-5.727002766225557,0.29636746786550533,SE,3585,0.0002463191013123181,0.0061343896113890016,0.0007808208465576172,6900.275707543822,-3677.165399347768,243.39657308192454,0.0,0.0
0.05519543879020475,4,'Sox6',155.73736765099608,14.284828972782401,-3021.4764268109498,-4.605344923842832,0.07711810519913799,SE,3585,4.693343610435634e-05,0.0139515800683671,0.0008788108825683594,6075.690908634035,-3121.3700540912932,99.89362728034348,0.0,0.0
0.39533636403682226,4,'palvb',155.73736765099608,1.276389848983642,-872.0330146430064,-5.117320050742213,0.15419532252654122,SE,3585,0.000792944294064874,0.01594231033091418,0.0008141994476318359,1776.8040842981477,-1160.4382007107256,288.4051860677192,0.0,0.0
0.37820674227609263,4,'pdgfra',155.73736765099608,1.3719964760977683,-1261.7750522375434,-5.394230884218872,0.17429193410369984,SE,3585,0.0005349320453682514,0.011038439446772672,0.0007407665252685547,2556.2881594872215,-1600.2099655285601,338.43491329101676,0.0,0.0
0.20120075916007812,4,'opalin',155.73736765099608,3.3131742891288654,-2285.9109408791996,-4.279759545377024,0.11596750057638387,SE,3585,0.00022990154018433972,0.008890748687319913,0.0008847713470458984,4604.5599367705345,-2573.709904246623,287.7989633674233,0.0,0.0
0.17406660382591577,4,'smad3',155.73736765099608,3.959732289463348,-3115.8472454777107,-4.509030895657204,0.1416042398860361,SE,3585,0.00016428421991414657,0.0076927614055504814,0.0009288787841796875,6264.4325459675565,-3266.2177827118876,150.37053723417694,0.0,0.0
0.0848912512989974,4,'slc5a7',155.73736765099608,8.995929148392175,-2617.084825354606,-4.2029793978565975,0.0759363686559978,SE,3585,8.121697182097159e-05,0.01145809897185918,0.0011072158813476562,5266.907705721347,-2719.513188775272,102.42836342066585,0.0,0.0
0.07150791385632373,4,'sst',155.73736765099608,10.83578432431893,-3589.046536206563,-4.042917377125117,0.08329820675712957,SE,3585,0.00010988805718700931,0.020746474167543612,0.0008687973022460938,7210.831127425261,-3669.591864069592,80.54532786302889,0.0,0.0
