FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.1051606146893488,4,ITGB4,3.1256632138597498,7.102578948551408,-411.2644775142211,-5.693371731709812,0.9430533885081822,SE,250,0.001277199118386554,0.12687214469103605,0.0009529590606689453,844.6147986998911,-417.57268854615245,6.308211031931364,0.012018004543577154,0.4813192100069405
0.22776090710406963,4,LSM10,1.0878063217674927,3.316532219959266,-302.58717655153663,-4.316359251044506,2.1116644197584895,SE,250,0.0011446805276801406,0.03800589104351788,0.0008969306945800781,627.2601967745222,-308.8892040289065,6.3020274773698475,0.012059996160835085,0.48150096473197473
0.13172974712200336,4,CPD,1.8439404013559477,6.169470380511445,-443.4263373373567,-12.37295029843124,7.235661073997101,SE,250,0.0009375682847758821,0.0655862349218806,0.0011887550354003906,908.9385183461624,-449.69770542591016,6.271368088553459,0.012270436560103626,0.48538071512828374
0.08098756428818943,4,GPAA1,3.1256632138597498,9.471682800525041,-448.5463331670893,-7.120009806249151,1.2897819895584122,SE,250,0.0008867798589421201,0.1354053722997727,0.0008378028869628906,919.1785100056276,-454.8237541064281,6.2774209393388105,0.012228594130284542,0.48538071512828374
0.12479915627164485,4,BCAN,1.8439404013559477,6.5640653759949315,-218.19265412079682,-4.057781362008766,0.7782966812613651,SE,250,0.0008386795990390474,0.06369566345596005,0.0010781288146972656,458.4711519130426,-224.4686309547316,6.275976833934777,0.012238563678528491,0.48538071512828374
0.10361783199041256,4,MFAP5,3.1256632138597498,7.2207582007890245,-275.63219398202506,-3.2807901539734243,0.3124044836539491,SE,250,0.0012153431384623059,0.1236238077721785,0.0007579326629638672,573.3502316354991,-281.89430467259757,6.262110690572513,0.01233471621791693,0.48642672299858913
0.6179208554024717,4,LRRC29,0.6417358135909172,0.6148467528997323,-134.11461351836755,-3.234764570908649,3.63750457602746,SE,250,0.011900847308323009,0.24404078896781614,0.0003781318664550781,290.31507070818407,-140.36513718175493,6.2505236633873835,0.01241565963738267,0.4881214688018092
0.4951740834551024,4,RPE,0.6417358135909172,1.0137483032873973,-211.13900824076916,-4.105845714243874,5.1564119617251025,SE,250,0.006454250705431225,0.12091085042132632,0.0003719329833984375,444.3638601529873,-217.38271945908042,6.243711218311262,0.012463503829061251,0.48850855251954706
0.5291024626650763,4,GFRA1,0.6417358135909172,0.8849791534286597,-325.01392999534664,-6.009946590207285,11.567395219776444,SE,250,0.008480432460647728,0.15969554024165927,0.0008449554443359375,672.1137036621423,-331.2088866371394,6.194956641792771,0.01281148629259976,0.491655127694515
0.188797014775057,4,CYYR1,3.1256632138597498,3.5863982353413646,-204.36599559281777,-3.4006009788957092,0.3721453089045148,SE,250,0.004345274724219798,0.18247365038646812,0.00039076805114746094,430.8178348570845,-210.570227200548,6.204231607730236,0.012744526122840605,0.491655127694515
