FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.7625420381226707,4,Fabp7,0.099290620603231,0.29411061232326824,-162.81444369139183,-1.518613246534233,0.5476696297129949,SE,261,0.00012947945105794569,0.004094740318533732,0.0010859966278076172,347.8869690120744,-283.25440536827864,120.43996167688681,0.0,0.0
0.7020277631801082,4,Apoe,0.099290620603231,0.40087526854530336,-79.52288133856291,-3.441963223919287,1.0150229587861392,SE,261,0.0001438899407299728,0.003585770200589003,0.00045609474182128906,181.3038443064166,-186.8237872979804,107.30090595941749,0.0,0.0
0.6540109456842205,4,Sparcl1,0.099290620603231,0.499649081244261,-49.845049015285255,-4.780275680779476,1.7362488484738563,SE,261,0.0002489658153046295,0.005463882023336029,0.0004448890686035156,121.94817965986128,-123.29816839177988,73.45311937649463,0.0,0.0
0.7550329129271164,4,Apod,0.099290620603231,0.30642881714419756,-229.82893746559762,-2.144300762204905,0.9502649063468566,SE,261,0.0002569404947774005,0.00784278914551094,0.001567840576171875,481.915956560486,-315.8879162937465,86.0589788281489,0.0,0.0
0.5784083007225851,4,Glul,0.099290620603231,0.6884070112976668,-75.53862034053105,-3.9947898674519395,1.2125179835877977,SE,261,0.0002618903599451772,0.00510186229800831,0.0003871917724609375,173.3353223103529,-140.4893025044793,64.95068216394824,7.771561172376096e-16,1.9175550036720778e-12
0.5960694572056026,4,Kif5b,0.099290620603231,0.6400259375193709,-223.1168981851729,-2.496453020496143,0.7668446958251258,SE,261,0.00030360782308161806,0.0060348537567470285,0.0003838539123535156,468.49187799963653,-285.0001426452106,61.8832444600377,3.6637359812630166e-15,7.533251800140306e-12
0.5416715745221771,4,Scd1,0.099290620603231,0.7991503568318766,-268.9633491738073,-0.8460571653158656,0.44197564477065976,SE,261,0.00033050778605354816,0.006258964111363583,0.0003788471221923828,560.1847799769054,-327.659928217412,58.69657904360474,1.84297022087776e-14,3.248103373566989e-11
0.6440753096365992,4,Kctd12,0.099290620603231,0.5219263403925649,-244.14724150971813,-2.8807234817570873,1.0455226940532891,SE,261,0.000454263341929625,0.009763701488158673,0.00041604042053222656,510.552564648727,-298.5839648307208,54.43672332100266,1.6053824936079764e-13,2.4757004779552005e-10
0.5690173177937327,4,Pcp4,0.099290620603231,0.7153557721453798,-153.5302292123123,-8.452645026268899,5.140312452114396,SE,261,0.0003558418548065836,0.006870380747309387,0.001009225845336914,329.31854005391534,-207.72673593901553,54.196506726703234,1.8141044222375058e-13,2.486734028571568e-10
0.5250397141444006,4,S100a5,0.099290620603231,0.8543835791035521,-333.7786015557316,-0.02893997152958063,0.6114121382561675,SE,261,0.00042612466175613535,0.008013242133036096,0.0010061264038085938,689.815284740754,-386.0762247601783,52.29762320444672,4.769518113789672e-13,5.884154496982319e-10
